ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2281,33,7,30,94920,2,2,3,132,0,0,0,0,0
1939,30,4,38,90245,1,1.9,3,0,0,0,0,1,0
1423,32,8,32,94143,2,1,2,103,0,0,1,1,1
121,54,29,12,90057,2,0.2,3,0,0,0,0,1,0
1115,32,8,39,95827,1,1.7,1,0,0,0,0,1,1
517,53,27,81,90009,3,1.7,2,0,0,0,0,0,0
364,25,0,30,92691,2,1.7,2,0,0,0,0,0,0
1912,60,35,52,94709,3,0.5,2,0,0,0,0,0,0
1293,56,30,164,94610,4,0.5,2,234,1,0,1,1,1
477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1
1023,27,3,118,95605,1,3.3,2,0,1,0,0,1,0
123,58,32,73,94523,2,0.7,2,0,0,0,0,1,1
1597,45,20,55,92606,4,1.9,3,164,0,1,0,0,0
434,52,28,31,91330,4,0.2,1,141,0,0,0,1,1
1263,26,1,53,94720,2,1.6,3,0,0,0,0,1,0
1751,60,34,61,95521,4,1.7,2,229,0,0,0,0,0
727,58,33,53,91030,4,2.1,1,0,0,0,0,1,0
1496,52,28,178,92647,3,5.4,3,147,1,0,0,1,0
2406,57,32,13,94588,4,0.9,2,78,0,1,0,1,0
825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0
417,40,15,85,94304,2,0.4,1,0,0,0,0,1,0
551,60,34,54,94301,3,0.3,2,0,0,0,0,1,1
573,39,15,128,92333,1,3.4,1,0,0,0,0,0,0
1272,28,4,94,92115,3,0.8,1,236,0,0,0,1,0
1664,57,32,42,95070,3,0.5,2,0,0,1,0,1,0
206,38,12,91,95616,4,1.4,2,100,0,0,0,0,1
2048,63,38,134,90640,3,4,2,0,1,0,0,0,1
319,27,2,110,95670,4,1.8,3,190,0,0,0,1,0
549,49,23,61,94117,1,1.4,3,0,0,0,0,1,1
1018,31,5,40,94305,4,1.3,3,170,0,0,0,0,0
1339,51,27,42,90245,4,0.1,3,0,0,0,0,0,0
1162,36,11,181,94309,3,1.4,1,0,1,0,0,0,0
939,62,37,19,95818,4,0.4,2,124,0,1,0,0,0
2050,43,18,94,92717,4,1.1,2,0,0,0,0,1,0
654,49,23,78,92691,2,2.4,2,205,0,0,0,0,1
2083,32,7,55,91301,4,2,2,0,0,0,0,1,0
305,48,23,22,90740,1,0.1,1,0,0,0,0,0,0
325,56,30,158,90089,4,6.1,1,0,1,0,0,0,0
2478,40,14,179,90025,1,2.6,3,0,1,0,0,1,0
638,53,28,31,90245,4,0.1,3,0,0,0,0,1,0
323,63,39,101,92007,1,3.9,1,0,1,1,1,1,0
1120,41,16,79,96064,1,1,3,233,0,0,0,1,0
2101,31,6,145,93940,1,0.8,1,84,0,0,0,1,0
759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0
764,54,28,65,94122,1,0.2,1,0,0,0,0,0,1
2086,50,24,45,94105,3,0.6,2,117,0,0,0,1,0
2322,41,15,39,91380,3,0.5,3,0,0,0,0,0,0
2389,64,39,23,91768,3,0.5,1,0,0,1,0,0,0
636,60,35,35,90509,3,0.2,1,169,0,0,0,1,0
254,47,21,138,94583,1,0,1,0,0,0,0,0,0
1981,45,19,141,94706,1,2.4,1,0,0,0,0,1,0
2147,27,3,30,93108,1,1,3,80,0,0,0,0,0
2277,29,3,172,92093,4,4.4,1,0,1,0,0,0,0
191,60,36,93,92521,1,4.3,1,0,0,0,0,1,0
291,51,25,80,92373,1,4.9,1,0,0,0,0,0,0
1669,63,37,20,90066,1,0.8,2,0,0,1,0,0,1
1832,47,22,30,94118,4,0.4,2,115,0,0,0,1,1
275,30,5,74,95616,4,2.2,1,0,0,1,0,0,1
498,48,22,94,90623,4,2.6,3,0,0,0,0,1,0
1096,50,25,43,92129,1,1.4,3,137,0,0,0,1,0
1476,44,19,78,92064,2,3.8,3,268,0,0,0,0,0
268,47,22,81,90504,1,2.9,1,138,0,0,0,0,0
398,26,2,48,90503,3,0.7,2,0,0,0,0,1,0
1659,50,25,14,92037,4,0.8,1,0,0,0,0,1,0
1290,46,21,82,94523,4,0.4,1,0,0,0,0,0,0
81,60,36,41,95134,4,1.3,1,174,0,0,0,1,1
1859,35,11,65,90747,3,2.8,1,240,0,0,0,1,0
2382,33,9,49,94928,1,2.4,2,0,0,0,0,1,0
1780,34,9,68,94720,1,2.8,1,0,0,0,0,1,0
808,52,27,162,92096,1,8.1,1,0,0,0,0,1,0
7,53,27,72,91711,2,1.5,2,0,0,0,0,1,0
311,57,32,39,90277,4,0.9,1,0,0,0,0,1,1
226,39,13,93,94720,1,1.5,3,0,0,0,0,0,1
363,58,32,113,94590,2,1.4,1,270,0,0,0,0,1
1371,30,5,20,94545,4,0.5,3,117,0,0,0,0,0
2021,59,34,33,94303,3,0.2,1,0,0,1,0,0,0
1273,64,39,83,95616,3,1.8,2,0,0,0,0,1,0
1381,60,34,105,92103,2,1.4,1,0,0,0,0,1,0
1931,56,29,51,94080,3,1,2,0,0,0,0,1,0
1411,60,35,44,92126,4,2.1,1,0,0,0,0,0,0
1435,65,41,55,93106,2,1.1,1,0,0,0,0,0,0
1025,58,33,122,93711,4,0.2,2,0,1,0,1,1,0
429,62,38,24,94720,2,1,1,116,0,0,0,0,1
753,64,39,22,90071,4,0.6,2,0,0,0,0,0,0
2187,26,2,92,96001,2,0.2,1,0,0,0,0,1,0
691,59,34,52,94115,2,1.6,3,75,0,0,0,1,0
592,30,5,51,92037,1,1,1,0,0,0,0,1,0
2325,41,11,35,93107,1,0.75,3,114,0,0,0,1,0
1998,54,30,61,92093,1,1.8,3,0,0,0,0,1,0
1100,30,6,52,92717,3,0.7,2,0,0,0,0,1,0
859,45,19,19,94720,3,0.5,2,0,0,0,0,1,0
749,41,17,14,91330,1,1,1,0,0,0,0,0,0
594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0
183,24,0,135,95133,1,1.5,1,0,0,0,0,1,0
1067,30,5,125,90016,4,0.5,3,0,1,0,1,1,0
9,35,10,81,90089,3,0.6,2,104,0,0,0,1,0
344,35,5,22,93407,1,0.67,3,103,0,0,0,0,0
2260,24,0,82,90401,3,0.8,1,0,0,0,0,1,0
60,31,5,188,91320,2,4.5,1,455,0,0,0,0,0
387,30,5,41,95051,4,1.7,2,0,0,0,0,1,0
2301,66,41,70,93711,3,2.2,1,0,0,0,0,0,0
1294,56,31,81,92373,2,3.7,1,121,0,0,0,1,1
230,48,24,71,93117,2,1.7,1,145,0,0,0,0,1
1208,38,12,43,94301,4,1.2,2,0,0,0,0,0,1
2333,40,16,35,94022,1,1.4,3,0,0,0,0,1,1
510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0
1095,50,24,44,94086,4,1.8,1,0,0,0,0,1,1
464,48,22,149,94928,2,5.5,2,0,1,1,1,1,0
25,36,11,152,95521,2,3.9,1,159,0,0,0,0,1
862,60,30,28,92354,1,1.5,3,124,0,1,0,1,0
1171,35,10,104,91320,3,0.6,2,0,0,0,0,0,1
670,56,29,41,94109,4,2.5,2,0,0,0,0,0,0
1526,43,18,58,95747,1,2.4,1,0,0,0,0,0,0
1246,46,21,41,94025,1,1.4,3,128,0,0,0,1,0
2074,46,20,54,91107,1,0.7,3,154,0,0,0,1,1
832,61,31,49,94066,4,1.67,3,0,0,0,0,1,0
2311,32,6,32,92806,2,0.3,1,0,0,0,0,0,0
1895,51,25,29,94303,4,0.1,1,0,0,0,0,1,1
1663,63,38,84,94607,4,0.1,2,0,0,0,0,0,0
1757,42,17,23,95053,2,0,3,0,0,0,0,0,0
1556,59,33,49,93009,4,1.7,2,104,0,0,0,1,0
1963,28,4,155,90019,1,6.33,1,0,0,0,0,0,0
342,31,6,55,92038,4,2,2,185,0,0,0,1,0
752,53,28,98,90210,1,1.3,3,355,0,0,0,1,0
746,30,4,49,93955,3,1.1,2,0,0,0,0,0,1
1789,38,13,23,91116,4,0.2,3,0,0,0,0,1,0
2427,61,36,55,94132,3,0.9,3,197,0,0,0,0,0
1860,67,41,20,91741,2,0.4,1,80,0,0,0,0,0
2354,61,36,12,93023,4,0.6,2,0,0,0,0,1,1
775,55,29,39,92154,1,0.2,1,0,0,0,0,0,1
1918,62,32,53,96001,4,1.67,3,142,0,0,0,0,0
261,51,27,58,92407,1,0,1,0,0,0,0,0,1
2244,54,28,79,91342,3,1.7,2,150,0,0,0,1,1
2100,53,29,10,90095,2,0.4,1,0,0,0,0,0,0
83,41,16,82,92507,1,4,3,0,0,0,0,1,0
2067,41,16,30,95814,2,1.4,2,0,0,0,0,0,1
1579,38,13,12,94143,2,0.3,2,104,0,1,0,1,0
47,39,14,43,95014,3,0.7,2,153,0,0,0,1,0
288,37,12,62,92110,3,0.7,2,0,0,0,0,0,1
1317,28,3,51,94086,2,1.6,3,123,0,0,0,0,0
457,64,39,42,92068,3,0.5,2,116,0,0,0,1,0
528,33,8,65,90027,2,0.1,1,89,0,0,0,1,0
63,42,18,22,90089,1,1,1,0,0,0,0,0,0
1000,60,35,18,92120,1,1.5,2,0,0,0,0,1,1
2110,47,23,178,93014,1,6.5,3,0,1,0,0,0,0
399,54,30,23,94608,2,0.4,1,0,0,0,0,0,0
1398,65,41,45,95521,3,0.1,3,0,0,0,0,1,0
1877,62,38,123,90210,1,2.9,1,0,0,0,0,0,0
349,40,15,173,95060,4,6.6,1,0,1,0,1,1,1
1715,51,27,155,94720,2,0.4,1,107,0,0,0,0,1
1722,54,29,59,92867,2,2.3,3,152,0,0,0,1,0
1070,44,18,75,91203,2,3.5,1,0,1,0,0,1,0
1940,55,31,23,94122,2,0.2,1,0,0,0,0,1,0
1248,52,28,39,94606,2,0.8,1,0,0,0,0,1,0
620,57,27,73,93106,1,3,3,0,0,0,0,0,0
1535,59,34,30,92084,1,1.3,1,0,0,0,0,1,1
2012,46,21,39,92507,4,0,2,0,0,0,0,1,0
673,51,27,23,96651,1,0.2,1,0,0,0,0,1,0
1438,28,3,123,92007,1,0.8,1,146,0,0,0,0,0
605,28,3,70,90245,4,2.2,1,240,0,0,0,0,1
1988,56,31,52,94118,3,2,2,0,0,1,1,1,1
2366,43,18,22,91311,2,0.3,2,0,0,0,0,0,0
1231,27,1,25,94920,4,0.3,2,0,0,0,0,1,1
1033,37,12,42,94720,3,0.7,2,0,0,0,0,1,1
2166,27,0,38,95929,4,1,3,154,0,0,0,1,0
13,48,23,114,93106,2,3.8,3,0,0,1,0,0,0
1282,39,15,52,92093,3,2.33,1,0,0,0,0,1,0
1695,48,23,35,94025,4,0.4,2,118,0,0,0,0,0
2383,46,20,185,94131,4,7.5,2,428,1,0,0,0,1
1356,61,37,48,91910,1,0.8,1,158,0,0,0,1,0
500,50,25,42,93108,3,1.7,2,0,0,0,0,1,0
933,51,27,112,94720,3,1.8,2,0,0,1,1,1,1
492,42,18,34,92115,4,0.3,1,104,0,1,0,1,0
1416,33,8,48,94019,1,1,1,212,0,0,0,1,0
2118,31,7,15,91380,3,0.9,3,0,0,0,0,1,0
1277,42,16,20,95351,2,0.8,3,117,0,0,0,1,1
136,58,33,45,93010,4,2.1,1,0,0,0,0,1,1
538,44,20,131,90717,1,4.9,3,0,1,0,0,1,0
132,58,34,149,93720,4,7.2,2,0,1,0,1,1,1
147,46,19,84,94102,1,2.67,2,0,0,0,0,1,1
557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0
603,29,5,135,95035,2,0.6,1,0,0,0,0,0,0
915,65,41,195,91711,3,0.4,1,0,1,1,1,0,1
244,65,39,170,90095,3,7.9,3,99,1,0,1,1,0
1593,56,31,192,90089,1,7,3,0,1,0,1,1,0
2258,47,23,130,91763,2,1.4,1,0,0,0,0,0,0
194,48,24,21,93118,4,0.6,1,0,0,0,0,1,1
745,45,20,154,94720,2,2.8,1,0,0,1,0,1,0
2080,26,2,40,94132,1,1,3,0,0,0,0,1,0
1364,32,8,79,92115,1,0.1,1,0,0,0,0,0,0
965,27,1,78,92037,4,2.3,3,157,0,1,0,1,0
981,38,13,114,92697,1,1,3,0,0,0,0,1,1
735,66,42,53,92182,2,1.1,1,0,0,0,0,1,1
2280,47,23,34,91711,4,0.6,1,0,0,0,1,1,1
1367,60,34,33,91107,2,0.3,1,101,0,0,0,1,0
384,44,18,53,94608,1,0.2,1,0,0,0,0,1,0
1545,39,15,24,92123,1,1,1,116,0,0,0,1,1
1332,31,7,84,92692,1,0.1,1,0,0,0,0,1,0
431,51,26,113,94086,1,1.3,3,161,0,0,0,1,0
1552,50,25,192,94115,2,2.8,1,238,0,0,0,0,1
559,30,5,38,95064,4,2,2,0,0,1,0,0,0
1017,30,5,69,94720,1,0.8,2,0,0,1,0,1,0
1255,36,12,40,91101,2,0.6,3,0,0,0,0,1,1
1842,42,17,91,94583,1,0.1,2,199,0,0,0,1,1
1706,48,24,79,90245,4,1.4,2,0,0,1,0,0,1
1635,59,34,18,95814,3,1.3,2,104,0,0,1,1,1
1589,29,3,55,95616,3,1.1,2,0,0,0,0,1,0
1124,46,20,91,92521,4,2.6,3,0,0,0,0,0,0
2396,44,17,25,95064,3,1,2,0,0,0,0,0,1
2005,30,4,44,92704,1,1.9,3,143,0,0,0,0,0
1153,63,37,21,95831,2,0.4,1,0,0,0,0,1,0
1723,26,2,72,92647,4,2.6,1,0,0,1,1,1,0
2353,46,19,59,93555,3,2.67,2,0,0,0,0,0,0
2026,47,20,79,94720,3,2,2,185,0,1,0,0,0
5,35,8,45,91330,4,1,2,0,0,0,0,0,1
1126,37,13,172,95003,2,6.5,1,0,0,0,0,0,0
378,30,5,40,94402,4,2,2,0,0,0,0,1,0
2076,40,16,53,94123,4,2,3,0,0,0,0,0,0
1951,36,12,38,94109,1,1.5,2,0,0,0,0,0,0
523,36,11,72,91007,1,2.8,1,224,0,0,0,0,0
1468,62,36,29,91107,2,0.7,3,0,0,0,0,0,0
822,39,13,33,92093,4,1.5,3,0,0,0,0,0,0
1811,60,34,35,90025,1,0.2,1,0,0,0,0,1,0
